ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2046-08-07,42,96629,461,Employed,Doctorate,20,38438,12,0,1,Other,611,0.1325713191782739,3,1,0.4605918684975434,0,Home,0,22,13,2888,2774,330199,21768,8052.416666666667,0.7709237803333884,4,308431,0.272938,0.2364203121305796,3628.026213156013,0.5264290695119701,1,38.400000000000006
2046-08-27,31,33926,613,Employed,Doctorate,6,17296,48,0,1,Mortgage,257,0.203280970766066,2,1,0.0496462880253533,1,Home,0,17,20,371,154,8852,2286,2827.1666666666665,0.8463253540586605,2,6566,0.205796,0.1672187475601494,496.59152882197577,0.2665536268898104,0,60.0
2046-09-12,37,300000,560,Employed,Doctorate,15,24078,84,1,2,Own,222,0.2014049916337172,3,5,0.0737472943067477,0,Auto,1,22,26,2374,172,27809,56139,25000.0,0.7228546636149283,7,3499,0.269078,0.2366237994896292,589.0144217725674,0.0324405768709026,1,43.2
2046-11-05,25,101696,630,Employed,Doctorate,4,22037,60,1,0,Own,713,0.0625841703177795,1,1,0.075221477507092,1,Education,0,24,1,979,386,25343,28212,8474.666666666666,0.892959595815858,4,7294,0.212037,0.202186822347703,586.5303717981852,0.1533429482140715,0,61.0
2046-11-14,36,22119,532,Self-Employed,Doctorate,14,46149,72,1,1,Mortgage,380,0.2600050793711632,1,1,0.1121652621298779,0,Debt Consolidation,0,33,1,4145,5004,487895,80873,1843.25,0.8375240865187911,6,407022,0.295149,0.2759973434796359,1317.7421429687856,0.9210590766140164,0,53.0
2046-11-17,50,45200,507,Employed,Doctorate,28,6824,120,0,4,Mortgage,993,0.0792199360382631,2,3,0.4590461147825641,0,Home,0,25,9,1470,4493,55180,29184,3766.6666666666665,0.6895167636543609,5,25996,0.308324,0.2535312502076881,156.94329722046604,0.3052946806779998,0,57.0
2046-12-26,49,51049,664,Employed,Doctorate,22,83027,72,1,0,Other,467,0.4396613149148149,6,0,0.0800241154444496,0,Home,0,16,23,2727,722,33700,49504,4254.083333333333,0.953719853717707,4,6668,0.266027,0.2722135146464794,2350.9998197469704,0.6624223361273217,0,45.0
2047-01-13,42,39371,558,Employed,Doctorate,20,13726,84,1,0,Mortgage,1328,0.2020375569631218,4,0,0.4122232507319945,0,Home,0,21,18,1766,3584,35445,50492,3280.9166666666665,0.5346925723414527,4,7836,0.259726,0.2390782945099653,337.90073395580333,0.5077546622506323,0,57.0
2047-02-11,21,128993,623,Employed,Doctorate,0,21916,60,Divorced,2,Rent,501,0.0374759932365677,3,0,0.2889834103940023,0,Home,0,21,20,4913,136,20117,62645,10749.416666666666,0.5931197096945368,3,7122,0.215416,0.2068098780345546,588.9753365027119,0.1013985568056603,1,36.8
2047-03-02,35,92193,570,Employed,Doctorate,13,18800,60,Divorced,3,Rent,349,0.1727863437057256,4,2,0.1022566390303328,0,Education,0,22,29,5569,267,32620,23379,7682.75,0.827435106521425,8,9241,0.2388,0.2172966621824688,516.3500614451498,0.1126354575438677,1,38.400000000000006
2047-03-08,48,66573,648,Employed,Doctorate,22,35736,48,0,2,Own,276,0.2739341063354548,2,2,0.0412796421615049,0,Home,0,28,9,7676,2376,78355,53656,5547.75,0.8300744747646347,3,24699,0.206736,0.1823893482535626,1054.2120276747355,0.2397750489251922,1,38.400000000000006
2047-03-27,42,68683,630,Employed,Doctorate,19,15061,36,1,2,Mortgage,507,0.473423100163472,2,4,0.2020302609674502,0,Home,0,21,28,3166,2905,53269,34661,5723.583333333333,0.6306784016325228,5,18608,0.185061,0.2025920509849237,561.7118471725091,0.1867207630137022,1,40.0
2047-04-22,55,26604,658,Employed,Doctorate,30,34825,36,Divorced,3,Other,279,0.1791321690041017,4,1,0.1747550334521695,0,Debt Consolidation,0,23,2,9640,1436,172145,28551,2217.0,0.7054966469540994,11,143594,0.190825,0.2043009815389759,1301.866187828841,0.7130654884207672,0,45.0
2047-05-11,40,42125,625,Employed,Doctorate,20,46441,36,1,0,Own,398,0.1817248940588256,2,1,0.359030613004754,0,Auto,0,20,5,3138,686,21976,7156,3510.4166666666665,0.259203057820703,5,14820,0.218941,0.185246261110026,1691.2009284105925,0.5951432911792786,0,53.0
2047-06-02,60,51368,574,Unemployed,Doctorate,35,18984,108,0,0,Rent,470,0.0502656654214768,4,0,0.3136798684217298,0,Home,0,30,13,1044,1130,68449,118634,4280.666666666667,0.9758294151946864,1,10072,0.276984,0.324906253171457,544.400877033588,0.2369726390827568,0,56.0
2047-06-07,38,42708,590,Employed,Doctorate,19,13679,60,1,3,Rent,263,0.0683252829219107,3,0,0.0844253714027931,0,Other,1,35,7,2896,1208,61430,63355,3559.0,0.8170775522922911,4,7559,0.223679,0.2307620700283967,386.2166095374362,0.1824154564589593,0,57.0
2047-06-12,33,73015,612,Employed,Doctorate,13,20377,24,0,0,Mortgage,214,0.08907166248375,4,1,0.2652311925457896,0,Debt Consolidation,0,21,26,7383,854,22481,56386,6084.583333333333,0.8034461014566262,3,9919,0.189377,0.1515016,989.4668078109204,0.1977895185062116,1,38.400000000000006
2047-06-19,45,39252,658,Unemployed,Doctorate,22,17126,48,1,3,Rent,377,0.2510548078469563,2,1,0.1247440620503336,0,Home,0,36,10,4033,552,23304,28099,3271.0,0.880432583741405,9,6938,0.183126,0.1731743495453232,496.9885334185367,0.2671930704428421,0,48.0
2047-06-26,49,26799,599,Employed,Doctorate,27,12935,72,Widowed,2,Rent,283,0.3484904522028445,5,0,0.2853937635797705,0,Other,0,19,4,2267,897,41507,35823,2233.25,0.886735927886971,5,5684,0.228435,0.2034755175114523,312.44120018909746,0.2666254114806213,0,57.0
2047-06-30,50,17143,595,Employed,Doctorate,25,29167,48,1,5,Mortgage,669,0.2604517247654904,3,1,0.3482358825934886,0,Debt Consolidation,0,21,5,49504,3297,170589,15147,1428.5833333333333,0.792989418481303,7,155442,0.226667,0.2007053741714656,888.6589006327578,1.0903521441750623,0,54.0
2047-07-06,44,119929,646,Employed,Doctorate,23,46724,48,Divorced,3,Mortgage,1082,0.3977128691907595,2,2,0.4185290759906956,0,Home,0,20,28,10630,283,96497,4517,9994.083333333334,0.979165339173189,4,91980,0.218724,0.2259706369569053,1487.2768976465816,0.2570797953102167,1,40.0
2047-07-07,40,53525,603,Employed,Doctorate,19,22998,60,Divorced,0,Rent,904,0.3499620664227696,2,0,0.627923065719682,0,Debt Consolidation,0,29,6,2557,607,55129,4379,4460.416666666667,0.6875005777058281,8,50750,0.2264979999999999,0.2144211959493339,627.9064885445343,0.3434447055120861,0,55.0
2047-07-19,34,71763,631,Employed,Doctorate,10,23083,60,Divorced,0,Mortgage,263,0.336996651369732,5,1,0.1517136497138645,0,Home,0,22,28,3654,431,24254,11866,5980.25,0.8104344505403943,5,12388,0.212583,0.204373039139672,617.1884725847133,0.1471825546732516,1,37.6
2047-07-20,40,160992,562,Employed,Doctorate,18,16462,36,1,2,Mortgage,422,0.3515372952917083,6,0,0.3012869368404796,0,Home,0,21,20,2533,424,29762,46825,13416.0,0.8853649743015821,3,2572,0.220462,0.2052585352779258,616.2065951088476,0.0773857032728717,1,41.6
2047-07-23,36,25325,620,Self-Employed,Doctorate,14,25480,72,1,0,Mortgage,1061,0.0530675120022918,8,0,0.2876767359443031,0,Education,0,30,18,12971,723,64102,90071,2110.4166666666665,0.8801998132994489,6,7155,0.23048,0.2501520676650913,686.597050980792,0.828081524650326,0,53.0
2047-08-10,42,24245,585,Self-Employed,Doctorate,19,12446,96,0,1,Rent,137,0.3652673041903108,7,1,0.2186875671755541,0,Other,0,30,15,473,1234,36963,32457,2020.4166666666667,0.7368646266259926,5,4506,0.254946,0.249107170464726,300.11633321675856,0.2163495977975295,0,57.0
2047-08-23,35,113990,628,Employed,Doctorate,12,35146,84,1,1,Mortgage,645,0.1489255171429721,4,0,0.1569372718011123,0,Auto,0,22,12,2811,2467,526293,136954,9499.166666666666,0.7909345102264687,3,389339,0.246146,0.2313359252950445,848.0993012331957,0.1571821354048455,1,31.200000000000003
2047-08-31,59,107271,680,Unemployed,Doctorate,37,23971,60,0,0,Mortgage,458,0.3075527417530039,5,0,0.2094670522548547,0,Debt Consolidation,0,25,21,2776,704,164825,21544,8939.25,0.9566284243114552,4,143281,0.188971,0.1670692630417841,591.9701663197985,0.1174561810352992,1,35.2
2047-09-17,48,24972,582,Employed,Doctorate,25,16257,120,0,1,Own,601,0.2322142594930097,1,1,0.0646487761248758,0,Debt Consolidation,0,20,20,8831,3802,52149,22514,2081.0,0.8856740914853966,5,29635,0.280257,0.2751370082415383,399.019210980208,0.4805474343970245,0,52.0
2047-10-02,42,67629,459,Employed,Doctorate,21,15256,48,1,4,Other,555,0.558472576645032,1,0,0.0579854396348082,0,Home,0,27,24,491,675,239609,123100,5635.75,0.9082739469926484,2,116509,0.280756,0.3316551104850505,577.7475173936266,0.200993216057069,0,47.0
2047-10-03,30,63032,589,Employed,Doctorate,7,15716,48,1,3,Rent,352,0.3198663149613809,5,1,0.3569718532136089,0,Debt Consolidation,0,33,28,2179,1402,72933,58204,5252.666666666667,0.892863061098479,4,14729,0.216216,0.2009016317090428,478.9988719468187,0.1582051412514568,1,43.2
2047-10-07,43,170396,620,Unemployed,Doctorate,22,14502,24,0,0,Own,369,0.5399565308514547,2,0,0.2767429098838297,0,Education,0,21,6,1971,1515,51580,59251,9168.25,0.9449000612679808,5,7030,0.179502,0.1465781055023857,700.7979369360575,0.1166850747891972,1,42.400000000000006
2047-11-06,33,34616,586,Employed,Doctorate,11,37335,72,1,3,Mortgage,1630,0.4352600485600035,1,3,0.4323374830995499,1,Debt Consolidation,0,31,9,643,773,8611,53341,2884.6666666666665,0.7831610333548152,8,10866,0.259335,0.2582943805209227,1024.7847135945815,0.9203090063304534,0,71.0
2047-12-05,35,26062,509,Unemployed,Doctorate,13,17169,48,1,1,Own,223,0.1864398371149913,3,1,0.164161987253264,0,Home,0,27,19,1162,889,3590,9672,2171.833333333333,0.8852271031702398,2,3688,0.257669,0.2270684728133837,547.5377998218021,0.3547868006239592,0,54.0
2048-02-21,39,86879,666,Employed,Doctorate,17,32056,36,Widowed,1,Rent,621,0.3274976944042065,2,0,0.1365928338741835,0,Auto,1,25,11,19166,4017,29724,63433,7239.916666666667,0.9210366340498778,5,9327,0.184056,0.1764950135089408,1153.2726644148604,0.2450681059056656,0,49.0
2048-03-01,31,97756,588,Employed,Doctorate,7,106688,48,Divorced,1,Mortgage,492,0.0916668562520098,3,0,0.5216239951984623,0,Auto,0,31,27,1533,598,18533,102951,8146.333333333333,0.6533379569204212,3,4374,0.307688,0.3061139045895438,3879.437671924509,0.5366141419769028,0,56.0
2048-03-22,41,45566,655,Employed,Doctorate,18,11595,60,0,3,Rent,273,0.101764043620487,1,0,0.1806281266758634,0,Home,0,31,8,323,3180,53235,10537,3797.1666666666665,0.8944255536996903,5,42698,0.189095,0.2027618892103559,308.9811664471112,0.1532672167266237,1,36.0
2048-03-27,52,24247,663,Employed,Doctorate,31,15083,60,0,2,Other,399,0.4115686968255371,4,1,0.2282914217459555,0,Education,0,26,17,3170,3532,139733,13278,2020.5833333333333,0.8360562982135973,6,126455,0.188583,0.1901477003997771,391.38392338696366,0.3911662094545125,0,45.0
2048-04-05,44,73570,492,Employed,Doctorate,19,23908,48,0,0,Own,283,0.3500020843066982,2,4,0.1201975473476318,0,Other,0,20,14,1154,1348,136570,22297,6130.833333333333,0.787402202752771,4,114273,0.272908,0.3274896,899.473024269509,0.192873131592145,0,46.0
2048-04-21,57,43934,557,Employed,Doctorate,39,15898,24,0,3,Mortgage,325,0.6368373423668732,5,0,0.4300235018793917,0,Auto,0,26,23,589,854,66861,50125,3661.1666666666665,0.8574433567484104,3,16736,0.2123979999999999,0.2056675018413136,813.5499090827085,0.3109800816905472,1,47.2
2048-05-15,39,65440,623,Employed,Doctorate,15,46945,60,1,3,Rent,289,0.4493103323069154,1,0,0.2912693188945924,0,Auto,1,19,18,4502,449,29540,29183,5453.333333333333,0.9266011314491288,2,9395,0.240445,0.2446854611044041,1363.3095721959764,0.3029907528476729,0,56.0
2048-05-19,24,45999,554,Employed,Doctorate,0,34178,24,1,4,Own,913,0.2917888213293916,3,2,0.319046306883413,0,Education,0,21,21,860,2194,89393,26625,3833.25,0.8831096174050631,5,62768,0.2321779999999999,0.2015773633441325,1742.151530878686,0.6926632833440777,0,53.0
2048-06-08,45,122487,593,Self-Employed,Doctorate,26,26627,24,1,3,Own,412,0.3795404228417091,3,0,0.1830301503515427,0,Other,0,18,11,1130,920,86664,29706,10207.25,0.9453696342906924,2,56958,0.205127,0.1784588770669219,1327.3471668025602,0.1704031121803189,1,39.2
2048-06-24,44,121602,574,Employed,Doctorate,23,24609,60,1,2,Other,1067,0.2338181264572103,0,2,0.0660026765241114,0,Debt Consolidation,0,25,10,2643,2003,14216,38786,10133.5,0.9228194032749256,8,10637,0.242609,0.2492310005342471,721.1976737695603,0.176463973332961,1,38.400000000000006
2048-07-07,50,150691,655,Employed,Doctorate,26,27190,36,0,2,Own,448,0.1415655610235222,1,1,0.590671499895157,0,Home,0,22,18,4114,1696,56204,81321,12557.583333333334,0.6070861189585599,2,6392,0.18469,0.1988751899961523,1008.9201906615764,0.1160191536849507,1,39.2
2048-10-05,42,31502,651,Employed,Doctorate,22,25684,60,1,0,Mortgage,308,0.2013399268054067,2,2,0.2948638460854158,0,Home,0,20,6,14373,1428,52125,29797,2625.1666666666665,0.7814257720496774,4,22328,0.2051839999999999,0.2055582202428649,688.4364722433282,0.3795707468389289,0,49.0
2048-11-06,49,109344,617,Employed,Doctorate,29,17441,36,1,4,Own,592,0.4406812550088362,5,1,0.3298345778238046,0,Home,0,24,8,1358,838,89162,12025,9112.0,0.8361446006102269,5,77137,0.193941,0.2061153094630191,653.6172962560485,0.1367007568323143,1,40.0
2048-12-16,26,49419,511,Employed,Doctorate,7,15714,48,0,0,Own,576,0.3007859625201324,1,1,0.2606380767165934,0,Auto,0,21,4,4085,522,153557,28518,4118.25,0.8830243547445044,5,125039,0.255214,0.2372392571016856,509.9098699029413,0.2636823577740402,1,41.6
2048-12-21,29,18046,613,Employed,Doctorate,5,10983,12,1,1,Own,268,0.0657232841367737,3,1,0.2228872253061293,0,Other,0,26,2,2975,3916,55531,6627,1503.8333333333333,0.8846185719363319,4,48904,0.169483,0.159060857820789,996.0089695408452,0.8405246389499137,0,54.0
2049-01-06,30,27082,556,Employed,Doctorate,5,21974,60,Widowed,4,Mortgage,689,0.1294654278767702,2,0,0.3138479187809376,0,Auto,0,20,15,13529,510,14039,17190,2256.833333333333,0.8688684966354796,7,7233,0.2489739999999999,0.2393705309520052,631.3446766661374,0.5850430588580476,0,55.0
2049-01-25,56,122537,610,Unemployed,Doctorate,34,14119,48,1,0,Own,265,0.3928832311422001,3,0,0.2179612003238402,0,Debt Consolidation,0,25,15,17056,1522,107008,74615,10211.416666666666,0.8541590336546632,6,32393,0.204119,0.1917299621098474,423.44974578059214,0.0674196116223435,1,40.0
2049-03-07,47,84173,596,Self-Employed,Doctorate,24,15846,48,Widowed,0,Rent,108,0.4142295796068622,4,1,0.3776944842158639,0,Debt Consolidation,0,21,14,1850,1206,25905,83662,7014.416666666667,0.6877481665178561,8,3076,0.212846,0.200335280171939,482.4826328027946,0.0841812884610686,1,45.6
2049-04-01,42,25054,675,Unemployed,Doctorate,17,39744,36,0,4,Rent,486,0.0984011438310546,6,2,0.1372606812124628,0,Education,0,33,13,4408,771,21881,18881,2087.833333333333,0.6903214003342286,10,3000,0.187244,0.1902239789736559,1457.3069723580084,0.9307768686954616,0,48.0
2049-04-24,37,90704,622,Employed,Doctorate,13,29054,72,1,1,Rent,446,0.4844946030078449,3,0,0.2350013342707494,0,Education,0,18,11,6499,3049,45510,122478,7558.666666666667,0.7523964436343431,3,1371,0.233054,0.22081867538212,731.4270368726061,0.1557717900254814,1,39.2
2049-04-30,33,101317,599,Employed,Doctorate,11,51975,60,1,0,Rent,719,0.1230715914858381,6,0,0.4213984536090772,1,Other,0,27,8,25432,3470,147915,14815,8443.083333333334,0.8431844410978742,4,133100,0.257475,0.2579868623213221,1549.9674926861162,0.2687368350053139,0,63.0
2049-05-07,19,110873,595,Employed,Doctorate,0,14702,72,1,3,Own,855,0.2924941794917796,4,2,0.6651120307839608,0,Other,1,23,20,2674,136,64599,39052,9239.416666666666,0.7429400786295822,5,25547,0.232202,0.2116958640889865,362.1924072639036,0.131739096869092,1,50.400000000000006
2049-05-24,36,43998,546,Employed,Doctorate,13,26068,36,1,1,Own,390,0.4042345607744058,4,0,0.1468664525006874,0,Debt Consolidation,0,23,9,2554,503,264339,37342,3666.5,0.766604482528879,8,226997,0.238068,0.2558358178157651,1044.521951252138,0.3912510435707454,0,49.0
2049-06-01,34,18618,583,Employed,Doctorate,13,37442,24,0,0,Rent,659,0.3327378460789043,2,0,0.0979514814895124,0,Debt Consolidation,0,21,28,1075,1390,102117,3089,1551.5,0.8570264302127187,2,99028,0.220942,0.2390687120227109,1977.8596951496816,1.699555072606949,0,50.0
2049-06-10,34,68077,567,Self-Employed,Doctorate,9,36099,24,1,0,Mortgage,778,0.0897496271675271,3,5,0.0379209513424757,0,Auto,0,22,10,3325,1237,21973,5761,5673.083333333333,0.9772533852780688,8,16212,0.2275989999999999,0.189665768048874,1819.1145250800969,0.4577959413746369,0,52.0
2049-07-02,41,52476,538,Employed,Doctorate,18,38964,60,1,3,Mortgage,647,0.3896241641558757,4,0,0.54791081302062,0,Debt Consolidation,1,34,7,3986,798,34682,192251,4373.0,0.8898003367224396,4,8674,0.274964,0.2199712,1076.0794869807132,0.3940268664488253,0,65.0
2049-07-20,29,36963,598,Employed,Doctorate,5,26761,48,Divorced,2,Mortgage,361,0.2366645827459915,2,2,0.4949032032445326,0,Home,0,35,20,8923,1003,210008,66865,3080.25,0.5441168424296889,6,143143,0.222761,0.2223276597340727,846.5194993476317,0.3920199657000671,0,53.0
2049-07-25,47,79984,647,Self-Employed,Doctorate,26,20063,60,1,1,Rent,664,0.2799241242204165,4,0,0.3018143026973721,0,Home,0,23,18,7124,3266,124140,62353,6665.333333333333,0.8475487093379931,10,61787,0.201563,0.1941358647832825,525.021680582857,0.1783889298734032,1,41.6
2049-10-16,71,102162,627,Employed,Doctorate,49,18621,48,1,0,Mortgage,884,0.3272681621072632,2,0,0.5545257609055081,0,Home,0,25,6,4396,708,42236,37258,8513.5,0.8702919959576088,2,4978,0.200121,0.215667222663424,582.3033322383515,0.172232728283121,1,44.8
2049-10-29,66,98488,689,Self-Employed,Doctorate,40,18901,12,1,3,Own,116,0.1863331131041858,3,1,0.0846903488321362,0,Auto,0,21,29,3219,4173,78674,6051,8207.333333333334,0.8527681487556276,5,72623,0.139401,0.1579687906319663,1713.0876885669352,0.2228601683738447,1,34.4
2049-11-03,61,59030,596,Employed,Doctorate,36,28201,24,Widowed,3,Other,512,0.4574090689779836,1,2,0.5477019340504815,0,Home,0,22,23,5544,781,11649,43846,4919.166666666667,0.7552569899844778,5,8458,0.205201,0.2072141712545328,1445.2708056518684,0.3978866621687687,0,59.0
2049-11-11,36,30056,586,Employed,Doctorate,15,8710,24,Divorced,3,Own,467,0.5096910254976407,5,2,0.2057917929717408,0,Home,0,17,15,1906,470,82907,35627,2504.6666666666665,0.6949648223408966,6,47280,0.19071,0.1859354865057147,437.3409702807514,0.361062404956382,0,54.0
2049-12-29,46,40607,596,Employed,Doctorate,23,31857,36,1,2,Rent,822,0.3293648809685741,5,2,0.2138066411054097,0,Home,0,26,27,2679,3958,53485,23486,3383.9166666666665,0.8394352183777,6,29999,0.218857,0.2247661111343397,1224.5021380605688,0.6047732079869684,0,53.0
2050-01-03,33,20029,567,Employed,Doctorate,9,42604,36,1,0,Other,700,0.2949692589126429,6,4,0.2740821861438302,0,Education,0,23,2,1085,609,365019,15563,1669.0833333333333,0.8027332929872483,4,349456,0.244104,0.2438747323427783,1680.1563026194349,1.4260260438081391,0,52.0
2050-01-08,27,15692,623,Unemployed,Doctorate,5,18670,36,0,0,Mortgage,214,0.2933966181539358,3,0,0.3113018582960296,0,Other,0,29,15,5010,1665,85731,17786,1307.6666666666667,0.7486403661449966,9,67945,0.19217,0.2011644440919971,694.9523173533646,0.6950948131685174,0,54.0
2050-01-31,29,54943,557,Employed,Doctorate,8,19028,36,Divorced,1,Rent,733,0.2863542446606435,3,1,0.1441329650183523,0,Debt Consolidation,0,27,4,59035,4449,63484,47676,4578.583333333333,0.9575784024211084,4,15808,0.2255279999999999,0.2440996070450579,750.6246768370478,0.3240357483581998,0,53.0
2050-02-09,56,84929,627,Unemployed,Doctorate,33,14221,36,Divorced,1,Mortgage,195,0.4891710719758305,7,1,0.2646898272002558,0,Home,0,21,14,3499,703,128316,42148,7077.416666666667,0.9135176570820632,5,86168,0.185721,0.2003641938150679,528.7672500343007,0.1022643266777144,1,40.0
2050-02-12,27,164923,630,Self-Employed,Doctorate,6,30386,120,1,0,Own,368,0.4683986485431742,2,0,0.1181627119622144,0,Home,0,25,14,6103,1157,48014,5981,13743.583333333334,0.4678541670417651,1,42033,0.270386,0.2452258462617492,681.05876122181,0.0763308036760289,1,39.2
2050-03-06,28,51368,570,Employed,Doctorate,8,29583,24,1,0,Own,281,0.3031167212983899,2,1,0.3265769074156274,0,Education,0,31,19,2739,1418,429369,5399,4280.666666666667,0.8435572733018105,4,423970,0.219583,0.217415856341029,1530.938905348392,0.4232842793992505,1,38.400000000000006
2050-04-11,59,57701,523,Employed,Doctorate,35,25092,60,Divorced,3,Own,183,0.0747816141003062,8,0,0.0495903910028962,0,Debt Consolidation,0,22,18,17144,427,17571,4369,4808.416666666667,0.7390799638579781,5,13202,0.268592,0.2849802112764484,788.8161127834959,0.2021073006256728,0,49.0
2050-06-01,41,34599,580,Employed,Doctorate,21,33677,60,1,0,Other,414,0.6270425516988515,1,1,0.0243220169644612,0,Home,0,20,3,691,1336,35375,14873,2883.25,0.8224217728006342,5,20502,0.2486769999999999,0.2901155828827518,1069.20794600897,0.5144222478137415,0,56.0
2050-06-24,47,26475,574,Employed,Doctorate,23,32083,96,Widowed,2,Own,310,0.2896998030192508,4,1,0.1072033470478182,0,Home,1,27,11,2633,532,50683,11195,2206.25,0.7462660129985121,9,39488,0.280083,0.3009554894839195,886.8793836135184,0.5424949047540026,0,58.0
2050-06-28,39,44906,604,Employed,Doctorate,20,19724,24,0,0,Rent,366,0.1824785412626257,3,2,0.2292983869446501,0,Home,0,12,27,6146,3392,34941,11706,3742.1666666666665,0.8098397565614319,6,23235,0.1927239999999999,0.1560947829294418,962.0720440612182,0.354893878963493,1,39.2
2050-07-14,36,164269,588,Employed,Doctorate,16,19618,60,Widowed,3,Mortgage,318,0.0684631265907274,9,1,0.3785406532611418,0,Home,0,21,14,7001,5618,28567,14181,13689.083333333334,0.6912125316956318,1,14386,0.230618,0.2502866356540456,576.1439778328753,0.0653180316066604,1,40.8
2050-09-10,51,20674,641,Employed,Doctorate,30,19246,60,0,2,Mortgage,302,0.2361911433850327,4,1,0.2112373299975237,0,Education,0,22,23,1376,4724,23329,110320,1722.8333333333333,0.4714788983220634,4,8860,0.2037459999999999,0.1951404379310045,504.71127829563534,0.4682468481932681,0,51.0
2050-09-29,52,69332,579,Employed,Doctorate,29,16058,60,Divorced,2,Mortgage,346,0.162148532234383,7,0,0.2857741487362155,0,Auto,0,25,10,19151,591,19742,6376,5777.666666666667,0.6896639436784253,5,13366,0.2315579999999999,0.2256580324573975,448.6857097951754,0.137544402549214,1,40.8
2050-11-12,39,22501,638,Employed,Doctorate,19,12122,24,Divorced,2,Mortgage,384,0.2534794305850478,2,1,0.6140551896860931,1,Other,1,32,12,1297,907,33041,109819,1875.0833333333333,0.7877123414069851,6,7798,0.168122,0.1882167578680287,610.0035333856603,0.5301116572875838,0,75.0
2050-12-17,60,51670,592,Unemployed,Doctorate,33,16477,36,0,0,Rent,340,0.2283180648208041,1,2,0.1455462806722634,0,Debt Consolidation,0,18,8,8349,1814,23977,58102,4305.833333333333,0.7876050024355488,6,2270,0.205477,0.2094456611541386,620.3032170974687,0.2230237779208365,0,54.0
2050-12-23,60,110909,510,Self-Employed,Doctorate,40,23834,120,Divorced,1,Other,422,0.1407924875875423,2,0,0.2905656698632748,1,Home,0,28,27,3465,961,231916,35640,9242.416666666666,0.7969988125889419,2,196276,0.323834,0.3336088692793498,688.2276484652825,0.120123089934842,0,61.0
2051-01-01,32,60718,556,Employed,Doctorate,11,24086,24,1,0,Rent,601,0.506872241558977,3,2,0.600666576877293,0,Auto,0,20,13,7275,7005,21442,20503,5059.833333333333,0.8411884116000738,3,1788,0.2210859999999999,0.2617811396906016,1299.787531687268,0.3756620834060281,0,59.0
2051-01-05,59,85691,691,Employed,Doctorate,41,41149,12,0,3,Rent,640,0.0637700481726696,2,1,0.304135950389348,0,Education,0,31,12,3459,1046,111757,12254,7140.916666666667,0.8498192342088474,2,99503,0.160649,0.1575979509598189,3728.808272053255,0.6117993635812286,0,44.0
2051-01-10,32,32810,639,Employed,Doctorate,8,14668,60,0,0,Other,466,0.0201450216835094,2,0,0.2179230541430467,0,Auto,0,26,27,2746,575,35856,12860,2734.1666666666665,0.9245829401043986,4,22996,0.200168,0.2115734198450726,398.1180325731518,0.316044388627791,0,49.0
2051-01-29,41,25968,554,Employed,Doctorate,21,31254,72,Widowed,1,Mortgage,812,0.0791502277990415,2,1,0.175092640808131,0,Home,0,20,3,1867,2423,121027,10428,2164.0,0.7563102688503809,4,110599,0.269254,0.2177677066982936,781.1560675290148,0.7362089036640549,0,50.0
2051-01-31,39,77804,600,Employed,Doctorate,18,10140,48,1,1,Mortgage,493,0.5562453830428278,2,3,0.1939303891212753,0,Education,0,27,27,947,622,34493,7778,6483.666666666667,0.8851076824366885,2,26715,0.20514,0.2270686753791316,323.3755732535471,0.1259126378983415,1,38.400000000000006
2051-02-01,30,44916,611,Employed,Doctorate,10,23143,48,1,2,Rent,448,0.5723983190132519,1,2,0.2757813989708443,0,Auto,0,27,26,568,4955,47258,4253,3743.0,0.9811645193602306,4,43005,0.212643,0.2266623348554902,737.5415534103412,0.3167356541304679,0,51.0
2051-02-24,64,67280,657,Employed,Doctorate,40,46133,36,Divorced,0,Mortgage,598,0.2230471694342513,2,2,0.0478296070014361,0,Auto,0,28,3,741,287,38202,70294,5606.666666666667,0.9234248924412688,2,5418,0.202633,0.1949098086786983,1702.5260397567392,0.4103197454976348,0,47.0
2051-03-08,30,47984,522,Employed,Doctorate,6,15715,36,0,4,Mortgage,512,0.1917972516208981,3,2,0.1878257234928539,0,Debt Consolidation,0,26,14,4680,892,34649,18643,3998.6666666666665,0.5904077152126359,0,16006,0.239715,0.2494631727155282,624.3795683460553,0.2841896219605007,0,50.0
2051-04-19,48,67775,611,Employed,Doctorate,25,13227,60,1,0,Other,799,0.2909644483699745,1,1,0.415912177768514,1,Auto,0,20,1,9598,348,40238,67883,5647.916666666667,0.8521496676195132,10,7548,0.212727,0.2196515031579215,365.05331277580177,0.2061031317345572,0,69.0
