ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2053-04-29,57,90898,605,Employed,Bachelor,38,35589,48,1,3,Rent,596,0.6600547814804354,2,1,0.1793109893795523,0,Home,0,17,28,4221,936,90794,15060,7574.833333333333,0.865189645617699,5,75734,0.228089,0.1983659102023136,1079.8900838968104,0.2212444829012929,1,36.8
2053-05-04,25,15000,506,Employed,Bachelor,3,30273,72,0,0,Mortgage,501,0.6751755700263177,2,3,0.0696544966898674,0,Home,0,15,7,20305,249,50362,14765,1250.0,0.9564699567148064,4,35597,0.292273,0.2755079761802795,863.484294704837,1.0915874357638695,0,55.0
2053-05-07,41,84281,636,Employed,Bachelor,17,20726,84,0,3,Rent,226,0.143231033071733,2,2,0.3884608514626017,0,Auto,0,29,10,3822,782,35293,6694,7023.416666666667,0.9192708839814756,4,28599,0.227726,0.2041997849919245,465.50120983410994,0.0984565265956659,1,39.2
2053-05-15,30,106478,607,Employed,Bachelor,11,25541,96,1,5,Own,370,0.4240413727526519,4,0,0.1351068476998667,0,Debt Consolidation,0,22,6,10433,531,182881,33452,8873.166666666666,0.6031062291427045,3,149429,0.257041,0.235235115649999,592.5901705117768,0.1084832739734153,1,36.0
2053-05-16,26,30034,546,Employed,Bachelor,1,17249,60,1,4,Rent,338,0.3101185673103319,3,2,0.4008048424185397,0,Debt Consolidation,0,18,13,806,560,33941,24769,2502.833333333333,0.9400173758019678,1,9172,0.249249,0.2214057993737024,477.7783351111168,0.3259419331868349,0,57.0
2053-05-18,44,104003,586,Employed,Bachelor,19,15456,72,Widowed,0,Rent,336,0.2339190223790481,5,1,0.2140696503209148,0,Education,0,26,12,5086,2140,80723,52952,8666.916666666666,0.9493066348661012,4,27771,0.237456,0.2659162696103644,431.5623958387585,0.0885623371447468,1,40.8
2053-05-19,33,60840,617,Unemployed,Bachelor,12,14307,36,1,5,Own,342,0.4209420889457866,2,0,0.1494619515138011,0,Home,0,23,7,1357,239,34049,2606,5070.0,0.8970064272046382,9,31443,0.190807,0.2084793046989939,537.900767944093,0.173550447326251,0,52.0
2053-05-21,45,212757,648,Employed,Bachelor,23,21710,60,0,2,Rent,404,0.1516770893864355,1,1,0.0518709421839502,0,Auto,0,21,4,3642,172,73189,16407,17729.75,0.8511631303781669,7,56782,0.20271,0.1948552190712703,568.9851187199952,0.0548786710878605,1,36.0
2053-05-23,56,28954,583,Self-Employed,Bachelor,32,24757,48,1,4,Rent,655,0.6255784475809706,4,0,0.215493379072431,0,Debt Consolidation,0,15,20,3137,357,29625,59015,2412.833333333333,0.8097807758437013,4,6153,0.228257,0.2650467909807174,841.7840157627244,0.6203428952529078,0,59.0
2053-05-25,22,76498,581,Employed,Bachelor,3,17472,84,Divorced,3,Own,412,0.1818994163973855,5,0,0.3112007779590702,0,Home,0,22,26,619,1358,66973,82736,6374.833333333333,0.7577999248884821,4,2001,0.251972,0.2071241727561192,395.5162612900092,0.126672529157365,1,42.400000000000006
2053-05-26,18,31126,469,Employed,Bachelor,0,37455,72,0,3,Own,295,0.2240235426252532,0,1,0.3471854396729023,0,Auto,0,22,6,3216,1446,61694,32911,2593.833333333333,0.6880511537115662,5,28783,0.317955,0.2985766021621558,1123.3676891118264,0.5468229862282952,0,57.0
2053-05-27,31,70370,483,Employed,Bachelor,7,14113,36,1,1,Rent,287,0.2451733975526553,1,0,0.2529499312490365,0,Home,0,29,17,3651,366,344856,17018,5864.166666666667,0.8193562724652467,4,327838,0.257613,0.2790539832090205,583.043249422915,0.1483660507755432,1,36.8
2053-05-30,39,75902,578,Employed,Bachelor,17,21939,48,1,3,Rent,281,0.2977416392119977,5,0,0.0780331906157809,0,Home,0,23,10,6121,1124,140416,56611,6325.166666666667,0.8452381141057069,3,83805,0.227939,0.2735268,756.5169684476941,0.1640299810462481,0,48.0
2053-06-03,48,66842,639,Unemployed,Bachelor,25,39097,84,1,3,Rent,1683,0.4849241980674807,4,0,0.304815329986042,0,Home,1,17,13,27099,1141,111272,21716,5570.166666666667,0.7030702965054194,7,89556,0.244597,0.2415735626686477,968.6433921898424,0.4760438153597754,0,59.0
2053-06-07,44,54844,530,Employed,Bachelor,19,16388,48,0,0,Own,618,0.2100252115405987,1,1,0.0356519111168506,0,Home,0,28,19,2365,695,50181,29921,4570.333333333333,0.8618226274339279,3,20260,0.246388,0.2571628723356619,549.9465881929623,0.2555495415782136,0,50.0
2053-06-14,63,68479,665,Employed,Bachelor,40,32068,36,1,2,Rent,356,0.4521243870921939,7,1,0.6140317878275885,0,Home,0,26,15,7836,1315,49818,35421,5706.583333333333,0.7993029823020865,1,14397,0.1845679999999999,0.1781270450028077,1156.3242449854206,0.2650139596055001,0,53.0
2053-06-15,42,96942,582,Employed,Bachelor,19,18746,84,Divorced,3,Mortgage,516,0.3372847457473346,2,2,0.2090469079909318,0,Other,0,19,28,41040,3535,44575,35167,8078.5,0.9056590791296136,6,9408,0.252746,0.2212908455354938,440.63818351218646,0.1184177982932705,1,40.8
2053-06-17,21,56817,612,Employed,Bachelor,0,14043,84,0,2,Mortgage,764,0.4787878083675838,6,1,0.1483576681949192,0,Debt Consolidation,0,27,21,372,921,65214,15564,4734.75,0.9805777180777911,0,49650,0.233043,0.2463593085707585,352.18900722133964,0.2357440218008003,0,48.0
2053-06-19,25,28368,498,Employed,Bachelor,3,30052,36,1,1,Mortgage,343,0.296978432004154,7,0,0.1271989766323964,0,Auto,0,22,8,3750,2264,46781,21058,2364.0,0.7894579079873447,4,25723,0.2660519999999999,0.2532838622604297,1200.0878887288502,0.6527444537770094,0,53.0
2053-06-20,52,75017,615,Employed,Bachelor,30,43158,60,Divorced,3,Mortgage,401,0.2529484031809141,1,0,0.4578853458812721,0,Home,0,27,2,16491,185,110527,38170,6251.416666666667,0.739782087157549,7,72357,0.2406579999999999,0.269814688796038,1317.3656940844342,0.2748762057801993,0,55.0
2053-07-06,37,35774,614,Employed,Bachelor,19,22259,48,0,1,Rent,363,0.2327678794963577,2,3,0.2920281899141039,0,Auto,0,24,7,2676,462,316534,16373,2981.1666666666665,0.8747195325332059,4,300161,0.210259,0.2084827170211118,687.4501590403435,0.3523621039996679,0,45.0
2053-07-09,42,54322,535,Unemployed,Bachelor,17,18029,24,1,0,Mortgage,1393,0.1980549762254618,5,0,0.1143138932719708,0,Other,0,31,26,4252,11828,75758,38147,4526.833333333333,0.9667573436549184,5,37611,0.2255289999999999,0.2427208329208338,955.6630898100505,0.5188313588918045,0,52.0
2053-07-12,49,27710,515,Employed,Bachelor,25,14921,36,1,2,Rent,422,0.4477559551083048,2,1,0.7478476995355987,0,Auto,0,20,22,5013,1448,90211,49489,2309.1666666666665,0.7248751848881992,2,40722,0.242421,0.2395763531950513,585.0615451232406,0.4361147073792453,0,61.0
2053-07-16,24,31776,528,Employed,Bachelor,2,23272,36,0,2,Mortgage,474,0.2674174286874458,0,1,0.1722530794508702,0,Debt Consolidation,0,20,24,5536,1362,40788,8170,2648.0,0.7503001093297915,8,32618,0.244272,0.2489509739674399,923.9999882306322,0.5279456148907221,0,51.0
2053-07-17,39,102734,632,Employed,Bachelor,15,12852,36,Divorced,0,Mortgage,333,0.2004433487117581,5,0,0.2634209953574449,0,Auto,0,32,4,9459,1047,175562,29213,8561.166666666666,0.8155794263526737,9,146349,0.181852,0.1668235358256002,456.17969047370593,0.0921813254198656,1,37.6
2053-07-20,49,130485,473,Employed,Bachelor,27,14811,36,0,3,Mortgage,390,0.4603398317746457,3,1,0.3908037111718054,0,Other,0,25,13,2074,6656,397434,57097,10873.75,0.9814880175964628,8,340337,0.2633109999999999,0.2577750076086874,594.9903016266264,0.0905842328200139,1,37.6
2053-07-24,34,58892,511,Employed,Bachelor,15,23741,48,0,2,Other,1022,0.2007047988547822,1,0,0.1599334734810514,0,Home,0,20,23,875,2271,139903,23100,4907.666666666667,0.976279945548162,3,116803,0.263241,0.3141176157860279,874.421710239749,0.3864202357345138,0,46.0
2053-07-26,37,66327,573,Employed,Bachelor,13,39808,108,0,2,Own,1341,0.4735850660517093,2,1,0.0607802737174189,0,Home,0,26,15,24605,947,25552,22779,5527.25,0.6485707624844665,3,2773,0.298308,0.2774145622596841,1005.4678966886712,0.4245271874238855,0,51.0
2053-07-28,55,51598,665,Unemployed,Bachelor,32,21960,60,1,1,Mortgage,372,0.3380604980658112,5,0,0.3896929932833189,0,Auto,0,25,12,1358,2647,60091,61487,4299.833333333333,0.8333337255860878,4,10120,0.19446,0.1841442593336112,562.6022920664122,0.217357794968738,0,51.0
2053-07-29,18,20749,522,Employed,Bachelor,0,9443,72,0,1,Mortgage,537,0.4148194890287341,3,1,0.6193388994494808,0,Home,0,22,29,4000,526,34353,41120,1729.0833333333333,0.7376300866031915,3,6496,0.263443,0.2905994240252286,278.386846880116,0.4715717462316928,0,61.0
2053-07-30,54,93409,621,Employed,Bachelor,35,24753,120,0,3,Mortgage,225,0.165481463036939,3,2,0.1449386901834468,0,Debt Consolidation,0,20,19,2192,2397,59186,37889,7784.083333333333,0.9195096180363932,7,21297,0.269253,0.2550298964588161,571.9146503596742,0.1023774561799836,0,45.0
2053-08-02,33,36442,575,Self-Employed,Bachelor,12,26302,36,0,0,Rent,491,0.3955440629699053,2,0,0.1965391728257436,0,Auto,0,24,18,5276,2203,40742,73739,3036.833333333333,0.7272026072481832,5,1426,0.223802,0.2215473687529838,1006.591999086153,0.4931426373150166,0,54.0
2053-08-03,58,51123,463,Employed,Bachelor,34,22852,72,1,4,Mortgage,385,0.2185321505392357,3,0,0.2621415210796595,0,Auto,0,16,28,1480,298,34560,16712,4260.25,0.7256811802864784,5,17848,0.306352,0.3252345432477681,725.0811449420419,0.2605671368915068,0,52.0
2053-08-04,25,38783,440,Employed,Bachelor,4,14134,48,0,0,Other,221,0.3011508082461888,1,0,0.2715231364398207,0,Education,0,24,29,778,1597,6662,34077,3231.9166666666665,0.9577741672293428,4,10067,0.289134,0.2313072,454.02837050311103,0.2088631731954034,1,42.400000000000006
2053-08-06,46,105620,539,Self-Employed,Bachelor,22,44582,120,1,2,Other,388,0.1040860878146079,3,0,0.1546721327355304,0,Other,0,25,8,4997,3483,33635,48856,8801.666666666666,0.6813199108721095,8,6203,0.330082,0.3879486509870514,1473.669817702242,0.2115133290326349,0,52.0
2053-08-07,20,76617,567,Employed,Bachelor,0,22277,48,1,0,Mortgage,470,0.6504630740598559,2,0,0.2670982494927958,0,Auto,0,16,21,1091,3412,86891,7334,6384.75,0.5132453199629046,11,79557,0.2337769999999999,0.2805323999999999,777.0800657034929,0.1953216751953471,0,52.0
2053-08-08,28,39371,619,Self-Employed,Bachelor,6,20580,36,0,0,Mortgage,482,0.2304236685266515,3,0,0.1198887341841945,0,Auto,0,21,3,16513,977,36135,29916,3280.9166666666665,0.839400608126705,2,6219,0.19608,0.2051730835658917,770.2618596788586,0.381680483506802,0,54.0
2053-08-09,38,76408,568,Employed,Bachelor,17,21806,48,0,0,Rent,173,0.1385060832257216,2,1,0.2160430872571377,0,Education,0,27,16,748,1125,26235,107435,6367.333333333333,0.8555330225485774,5,2239,0.2328059999999999,0.2581494706642933,732.971134175518,0.1422842321498562,0,51.0
2053-08-13,47,53965,486,Employed,Bachelor,24,6701,24,1,0,Mortgage,434,0.1494730585326358,1,0,0.266739590762606,0,Home,0,33,16,3016,2930,508145,12028,4497.083333333333,0.9376902648650252,10,496117,0.238701,0.2701352821051556,364.4478733223225,0.1775479381055845,1,36.0
2053-08-27,37,119720,505,Employed,Bachelor,13,27832,108,0,3,Rent,307,0.0698627779070404,2,0,0.1094854575137806,0,Other,0,26,29,1482,1177,206878,7151,9976.666666666666,0.5930448897852767,6,199727,0.3203319999999999,0.3343926757685223,817.5813346712713,0.1127211494825864,1,35.2
2053-09-02,32,38231,614,Employed,Bachelor,9,38230,36,0,1,Mortgage,257,0.1646536737363713,8,2,0.3645828351470468,0,Auto,0,21,29,1450,4196,21114,13636,3185.9166666666665,0.6923593830076074,6,7478,0.21623,0.2370286901800022,1493.9141691215798,0.5495793996876608,0,51.0
2053-09-03,43,38576,497,Unemployed,Bachelor,23,12398,36,1,2,Own,364,0.2518654146551808,3,0,0.2384148112785777,0,Education,0,20,13,9707,1953,38041,41444,3214.6666666666665,0.7228981853863997,4,7030,0.2488979999999999,0.2340514738285007,482.5450674969406,0.2633383660815867,0,56.0
2053-09-04,46,85350,649,Employed,Bachelor,22,27237,36,1,1,Other,163,0.4492243857682792,5,1,0.3523184848161012,0,Home,0,32,29,4907,1201,47868,31200,7112.5,0.80504992342287,7,16668,0.187737,0.1501896,944.4324619621372,0.1557022793619876,1,40.8
2053-09-06,41,86266,604,Employed,Bachelor,19,15228,72,0,2,Mortgage,210,0.5396297790617735,4,0,0.0382256565167718,0,Auto,0,29,22,1570,2384,95948,6873,7188.833333333333,0.6441434297128537,4,89075,0.228228,0.2406492184420832,401.5053413265607,0.0850632241661689,1,36.0
2053-09-09,50,108114,614,Employed,Bachelor,29,27743,60,0,2,Rent,472,0.0767541272643562,4,0,0.1429249866331967,0,Home,0,21,16,7445,1128,46822,30662,9009.5,0.8776024625731255,4,16160,0.2257429999999999,0.1946597124728769,726.8005611933204,0.1330596105436839,1,36.0
2053-09-10,62,42655,630,Employed,Bachelor,39,31049,60,0,2,Own,696,0.3853112445645315,3,0,0.3744665574068125,0,Auto,0,28,13,3050,760,34555,41900,3554.583333333333,0.9437292075152192,2,4521,0.221049,0.2077458858960688,836.0475624433274,0.431006230203257,0,52.0
2053-09-16,60,30285,689,Employed,Bachelor,36,52346,72,0,2,Mortgage,1541,0.3661237753116336,4,0,0.1319335570580486,1,Other,0,38,5,2356,1191,39813,288048,2523.75,0.6908107168009691,1,5655,0.222846,0.2283815049676108,1341.420067442726,1.1421179068619025,0,59.0
2053-10-02,38,111721,528,Employed,Bachelor,14,30366,36,1,3,Mortgage,290,0.2149883632573365,3,1,0.1660593074207329,0,Debt Consolidation,0,22,21,6154,249,48455,3237,9310.083333333334,0.8378924482455445,5,45218,0.251366,0.2010928,1130.2008948035548,0.1525443805340326,1,39.2
2053-10-05,66,69822,561,Unemployed,Bachelor,40,35361,12,0,0,Rent,393,0.1170916240755017,5,0,0.4198777650055089,0,Education,0,22,3,14463,2208,58111,15022,5818.5,0.7360235002911045,5,43089,0.219861,0.2326692999722433,3331.1897809168845,0.6400601153075336,0,61.0
2053-10-08,40,52130,527,Employed,Bachelor,19,56591,72,1,1,Own,214,0.1285841911377866,6,1,0.3737344205236557,0,Auto,0,27,5,6562,907,14389,13032,4344.166666666667,0.8176737697200676,2,1357,0.308091,0.3141679340262714,1754.513493552484,0.4531394959261425,0,55.0
2053-10-11,46,86576,664,Employed,Bachelor,23,36613,12,Divorced,3,Mortgage,197,0.4367084571115381,3,1,0.4062994687043547,0,Education,0,29,26,710,3024,9827,31914,7214.666666666667,0.7184823849955074,6,10661,0.169613,0.1864230283079212,3367.881612665344,0.4941159137865473,0,50.0
2053-10-13,33,26968,456,Employed,Bachelor,11,12342,48,1,0,Mortgage,281,0.450004442893502,2,1,0.1110995979373762,0,Home,0,19,29,3410,2054,274018,66085,2247.333333333333,0.6828519053085449,6,207933,0.279342,0.2656848669903396,420.0960419396369,0.311967980691028,1,39.2
2053-10-14,43,19344,538,Employed,Bachelor,18,9022,72,0,4,Mortgage,364,0.2410685475084321,6,0,0.4264567296232065,0,Education,0,29,13,2471,1413,142599,9556,1612.0,0.8651454687682678,4,133043,0.2550219999999999,0.2466671774303779,241.18540166066592,0.3754251871344081,0,54.0
2053-10-17,45,37801,585,Employed,Bachelor,25,17103,36,1,5,Mortgage,530,0.2596940159024707,2,3,0.235682257303284,0,Auto,0,24,27,1202,2201,71784,33331,3150.083333333333,0.937114517939787,5,38453,0.209603,0.1855619987970816,623.0969102159003,0.3660528272424221,0,53.0
2053-10-20,44,146292,650,Employed,Bachelor,23,16033,36,0,1,Own,337,0.4856491069592502,2,1,0.0953547402183795,0,Auto,0,18,4,729,688,29959,6852,12191.0,0.9011477705989228,5,23107,0.176033,0.1892771715314654,587.1201922867299,0.0758034773428537,1,36.8
2053-10-22,52,138747,554,Employed,Bachelor,25,19231,60,1,3,Other,325,0.1948864694112298,3,4,0.1012914343550576,0,Home,0,24,16,7266,79,36659,16656,11562.25,0.7673924773318637,3,20003,0.2472309999999999,0.226862565776415,538.6700371472232,0.0746974020754804,1,37.6
2053-10-24,52,30805,629,Employed,Bachelor,29,21481,48,1,1,Mortgage,420,0.0848011587750805,7,1,0.1129755787670546,0,Debt Consolidation,0,31,4,3547,242,444541,67675,2567.083333333333,0.7637973601248791,5,376866,0.201981,0.1829195497196555,634.2862142364108,0.4106941915545181,1,35.2
2053-10-28,38,150592,616,Employed,Bachelor,16,20725,60,1,2,Other,527,0.2058227628417956,2,0,0.1007764065072487,0,Education,0,25,2,2130,1193,25266,28834,12549.333333333334,0.6506658805744873,6,10646,0.217725,0.2032300312782857,552.8171524698012,0.0860457781929824,1,39.2
2053-11-02,63,24086,650,Self-Employed,Bachelor,41,21122,24,1,0,Rent,455,0.45173402332828,2,1,0.2262370539950108,0,Auto,0,26,4,3843,280,15161,6332,2007.1666666666667,0.6311183980699792,4,8829,0.171122,0.1708890837607804,1045.2220620806702,0.7474327304229861,0,55.0
2053-11-05,45,33734,615,Employed,Bachelor,24,46668,60,0,4,Own,264,0.5293098707880282,4,0,0.3444726932478659,0,Home,0,21,23,2209,621,142031,50507,2811.1666666666665,0.961355506011516,6,91524,0.244168,0.2771245779449668,1444.961725793525,0.6079190344910862,0,51.0
2053-11-07,54,99952,598,Employed,Bachelor,30,22595,12,1,1,Rent,148,0.1200416291257008,2,2,0.55072843740223,0,Auto,0,24,12,4043,901,4944,18342,8329.333333333334,0.8145312924070045,6,8040,0.188595,0.1802200833160359,2071.7461084712995,0.2664974517934168,1,44.8
2053-11-09,58,122011,659,Employed,Bachelor,36,7832,36,0,0,Own,260,0.1130130305658028,3,0,0.595779081114983,0,Education,1,17,15,1004,1571,44588,20651,10167.583333333334,0.7350253668148223,6,23937,0.163332,0.166380037188946,277.82319075859846,0.0528958724139887,1,44.0
2053-11-12,40,71252,628,Employed,Bachelor,14,16599,72,Divorced,1,Mortgage,241,0.0357386412577164,1,0,0.3137403327764849,0,Debt Consolidation,0,22,29,5317,185,51267,49510,5937.666666666667,0.8961809997389636,2,1757,0.217599,0.2201122504846838,417.1791931679222,0.110848121007341,1,40.0
2053-11-23,55,29760,640,Unemployed,Bachelor,31,14118,36,1,0,Mortgage,430,0.7332441156002234,3,0,0.4745291492924403,0,Education,0,25,18,5006,379,109139,15101,2480.0,0.7852414453422489,9,94038,0.179118,0.1709637581175338,504.022633400754,0.3766220295970782,0,58.0
2053-11-28,32,15000,528,Employed,Bachelor,9,30535,60,0,0,Rent,460,0.2243897519675123,2,3,0.2088100352058989,0,Debt Consolidation,0,20,17,1189,1529,91212,29910,1250.0,0.953684767286406,6,61302,0.271535,0.2988402489768331,985.7368547132268,1.1565894837705817,0,52.0
2053-11-29,60,79881,666,Self-Employed,Bachelor,38,25141,12,1,1,Own,392,0.3554316430490656,2,3,0.4353571325523937,0,Education,1,26,24,3351,1771,291319,2443,6656.75,0.9933572433406987,7,288876,0.157141,0.1257128,2240.471890565389,0.3954590288902826,1,42.400000000000006
2053-12-01,20,99794,605,Employed,Bachelor,0,17406,108,1,0,Rent,513,0.3500681045573329,2,0,0.2742832210235352,0,Home,0,25,24,2731,541,100719,15105,8316.166666666666,0.7679993813975675,5,85614,0.2599059999999999,0.2652860194718415,424.8489525758962,0.1127741891387333,0,46.0
2053-12-04,27,33436,638,Unemployed,Bachelor,3,49043,24,1,4,Other,213,0.5233513441641731,3,0,0.1831365852614204,0,Education,0,21,15,1624,2196,105163,6319,2786.333333333333,0.7615710454998632,3,98844,0.205043,0.1881545114717129,2467.7946845646043,0.9621227483782524,0,50.0
2053-12-06,39,226493,560,Employed,Bachelor,18,16393,36,1,3,Rent,238,0.1797055059761385,3,4,0.3285269758169398,0,Home,0,17,25,447,149,83333,10583,18874.416666666668,0.9128380255642248,2,72750,0.2213929999999999,0.2193323820051171,625.4900608988448,0.045749231679505,1,39.2
2053-12-08,18,38014,569,Employed,Bachelor,0,22974,36,1,1,Other,714,0.0552372566568598,5,2,0.1363827436069176,0,Home,0,19,6,2984,660,111840,41000,3167.833333333333,0.5503662179558655,3,70840,0.223474,0.2269110430017699,885.622625071676,0.5049579497253672,0,50.0
2053-12-10,34,113332,578,Employed,Bachelor,11,18346,36,0,3,Own,647,0.3455107913008269,2,0,0.1786746374611975,0,Debt Consolidation,0,19,19,650,380,112740,34341,9444.333333333334,0.6414817539812496,8,78399,0.214346,0.1925865787169478,674.8929875700358,0.1399667865284335,1,37.6
2053-12-21,47,63522,593,Employed,Bachelor,22,17588,84,0,0,Own,456,0.0778404388017383,3,0,0.1243258860010256,0,Home,0,28,22,1132,6036,38262,84293,5293.5,0.7486548905250939,5,7076,0.246088,0.2478790883581203,442.798819506663,0.1697929195252031,0,49.0
2053-12-22,38,56994,572,Employed,Bachelor,20,42259,84,Divorced,1,Other,232,0.2617070795452353,0,0,0.2199447946727613,0,Auto,0,33,23,3236,300,98882,10815,4749.5,0.8759770805126904,6,88067,0.281259,0.2841285078373954,1163.542351865816,0.2938293192685158,0,50.0
2053-12-23,40,76372,462,Employed,Bachelor,16,28955,12,1,3,Rent,449,0.4778221248028448,2,0,0.0854735739790064,0,Debt Consolidation,0,23,26,2593,297,18339,53253,6364.333333333333,0.9401992530314928,4,10838,0.262955,0.210364,2696.615180571388,0.4942568240566786,1,40.8
2053-12-26,40,19001,603,Employed,Bachelor,19,56639,60,0,1,Own,383,0.0650701177057036,5,2,0.3749680103257886,0,Education,0,20,12,17561,1670,21411,16008,1583.4166666666667,0.7427768465203717,7,5403,0.260139,0.2743858325914387,1744.3681831197302,1.3435302456416378,0,52.0
2053-12-29,44,68595,541,Employed,Bachelor,23,24825,48,Divorced,2,Rent,228,0.043356702400264,2,1,0.4467530515527979,0,Home,0,30,8,6484,1255,123637,2605,5716.25,0.6292800431800047,4,121032,0.249325,0.234346846237181,801.6016840937083,0.1801183790236095,0,52.0
2054-01-01,34,27846,574,Employed,Bachelor,10,22156,48,0,0,Mortgage,563,0.4984619029745251,1,0,0.3261296831815434,0,Debt Consolidation,0,23,3,4430,578,33237,2737,2320.5,0.8275567616722304,10,30500,0.230156,0.2497031760150213,734.2625846597333,0.5590444234689651,0,60.0
2054-01-04,29,60985,507,Employed,Bachelor,6,40294,36,Divorced,2,Rent,533,0.2898661705964497,4,0,0.0975347096487284,0,Home,0,21,20,2471,768,161818,28906,5082.083333333333,0.9838440873836,8,132912,0.271794,0.2657690468340519,1635.8787108881347,0.4267696077831863,0,46.0
2054-01-05,55,73875,621,Employed,Bachelor,29,25343,36,1,0,Own,187,0.110286377385942,6,0,0.0771487889133108,0,Debt Consolidation,0,22,26,3632,633,252365,94710,6156.25,0.5776814633107672,2,157655,0.199843,0.2030087577104605,945.7263780028292,0.1839961629243174,1,33.6
2054-01-08,24,31359,617,Self-Employed,Bachelor,4,34711,36,1,1,Own,351,0.4463211799496357,4,4,0.2418274340585514,0,Home,0,29,28,7921,874,38034,9468,2613.25,0.8062081633197589,7,28566,0.211211,0.2252387263507884,1335.0545065489207,0.6451944921262492,0,54.0
2054-01-09,62,36722,629,Self-Employed,Bachelor,38,31217,36,1,0,Rent,457,0.3408652634606576,3,0,0.0157203141486718,0,Auto,0,26,3,5188,157,26086,13680,3060.1666666666665,0.8944212120767111,7,12406,0.201717,0.2087896093974899,1174.163455807992,0.5330309206932059,0,54.0
2054-01-11,53,165783,585,Employed,Bachelor,31,29589,36,1,1,Mortgage,511,0.0199744449850729,3,2,0.4737366402802913,0,Auto,0,29,8,1113,192,14187,34405,13815.25,0.8232197231878938,4,3448,0.222089,0.2202527350046508,1130.4042245395926,0.1188110403025347,1,43.2
2054-01-13,35,62683,649,Employed,Bachelor,11,19882,60,1,3,Other,619,0.1402891640198836,4,1,0.7430641317936457,0,Education,0,28,20,2186,355,100878,20698,5223.583333333333,0.9083802750148172,7,80180,0.200382,0.2215180542645887,550.8366318177394,0.2239528992200896,0,52.0
2054-01-16,29,88535,431,Employed,Bachelor,7,15260,24,1,1,Own,646,0.4231086627777864,2,0,0.1898722033806847,0,Other,0,27,3,2506,521,114004,13222,7377.916666666667,0.8121129718145139,9,100782,0.27476,0.2532020717970619,816.9031162039308,0.1982813282255285,1,39.2
2054-01-21,76,123194,692,Employed,Bachelor,57,16064,84,Widowed,0,Mortgage,197,0.3555163458057474,3,0,0.3193631765298133,0,Debt Consolidation,0,19,28,15636,2636,51201,23642,10266.166666666666,0.9736772557568376,6,27559,0.195064,0.1644149971701228,323.11674191560286,0.0506631889782557,1,36.8
2054-01-22,28,114692,574,Employed,Bachelor,5,12232,60,1,2,Rent,599,0.0250401032243955,2,1,0.0958558219996022,0,Debt Consolidation,0,24,27,690,127,33781,30673,9557.666666666666,0.5193714499154607,4,3108,0.230232,0.248436940783854,357.9053544664041,0.1001191386809616,1,38.400000000000006
2054-01-24,32,45201,537,Employed,Bachelor,11,21122,36,Divorced,0,Other,736,0.2782970841386681,1,1,0.0166628352387913,0,Debt Consolidation,0,23,8,1033,2112,85204,9337,3766.75,0.8096191283684531,8,75867,0.237622,0.2685532102764317,860.6715725728039,0.4238857297598205,0,50.0
2054-01-25,46,31635,653,Employed,Bachelor,23,18794,108,1,0,Rent,699,0.0701758590798897,3,0,0.2601002666231346,1,Auto,0,22,6,4308,1555,152765,6678,2636.25,0.7594776143482374,4,146087,0.237294,0.260800544136858,452.8706586951437,0.4369352901641133,0,56.0
2054-02-03,36,81565,569,Employed,Bachelor,16,12750,36,Widowed,0,Rent,292,0.1455963059930633,4,0,0.0355854382234975,0,Education,0,25,10,6049,537,29647,28688,6797.083333333333,0.980461425199062,5,4771,0.21325,0.2229850326410358,488.89939864803,0.1148874245543598,1,38.400000000000006
2054-02-13,33,22278,589,Employed,Bachelor,9,63609,24,Divorced,3,Own,391,0.3028428258053088,3,0,0.3765637162019727,0,Debt Consolidation,0,33,14,1947,596,114548,39934,1856.5,0.8599619032772345,2,74614,0.244109,0.2504020378968271,3396.192270869889,2.0399635178399618,0,54.0
2054-02-15,27,121094,489,Employed,Bachelor,7,10731,24,1,2,Mortgage,502,0.3848495124706132,0,0,0.1346522326051145,0,Home,0,26,2,3277,484,30413,25017,10091.166666666666,0.6941389736936575,5,5396,0.2412309999999999,0.2212965616294405,557.3918002568296,0.1049820932753229,1,41.6
2054-02-21,42,55576,548,Employed,Bachelor,17,22464,96,1,2,Own,254,0.1502117866307609,2,3,0.3941074724449538,0,Debt Consolidation,0,20,16,732,981,46100,4261,4631.333333333333,0.6738816435816771,6,41839,0.283464,0.3120092070373898,638.3952406102968,0.1926864633533101,0,53.0
2054-02-25,48,50301,628,Employed,Bachelor,28,13200,60,1,1,Own,830,0.1848260344475338,2,2,0.2520339026082596,0,Education,0,15,7,2016,322,92580,35774,4191.75,0.8208543790427126,9,56806,0.2042,0.1822609589354348,336.8189001664784,0.2783608039998755,0,47.0
