ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2051-10-23,32,25333,505,Employed,High School,9,38853,48,1,2,Mortgage,727,0.4106704498320467,2,1,0.1700577609619067,0,Home,0,24,28,19123,2206,61270,4634,2111.083333333333,0.5909293078334381,5,56636,0.2813529999999999,0.2688748287103106,1329.491883410889,0.9741405518861036,0,51.0
2051-10-24,23,51707,532,Unemployed,High School,1,8614,48,1,0,Own,322,0.4844975320752547,4,1,0.5781667932957014,0,Other,0,20,29,7693,1161,71731,33075,4308.916666666667,0.9012614601279504,6,38656,0.237614,0.2656040778450045,293.1633235698299,0.1427651939357912,0,62.0
2051-10-25,32,56762,481,Employed,High School,4,26932,48,0,3,Mortgage,526,0.2874334430099818,1,1,0.0613258036648354,0,Auto,0,27,5,3206,386,22170,61797,4730.166666666667,0.9386560962764754,7,9739,0.281432,0.3158350216254764,994.6738759625662,0.321484206186371,0,52.0
2051-10-27,18,90725,575,Unemployed,High School,0,32973,48,Widowed,3,Mortgage,166,0.0538564632276884,1,1,0.0763689571738296,0,Education,0,24,11,19663,381,226097,9424,7560.416666666667,0.7388440592086654,4,216673,0.240473,0.2286208793847075,1054.343288939153,0.1614121737918967,0,47.0
2051-11-01,40,27953,529,Employed,High School,17,47760,60,1,1,Mortgage,264,0.2195557815163732,4,1,0.1489315040976746,0,Home,0,25,16,555,13911,14466,122079,2329.4166666666665,0.8642582827952526,3,1833,0.28826,0.3020189158223613,1551.126118832057,0.7792191688185414,0,52.0
2051-11-02,33,27304,497,Employed,High School,10,7441,48,1,1,Own,547,0.1036328636799575,4,3,0.2345128593410438,0,Home,0,17,27,1295,2280,166106,7659,2275.333333333333,0.6803815598598647,8,158447,0.253941,0.2374288112119164,241.5337749384425,0.3465574750681698,0,49.0
2051-11-04,58,70782,557,Self-Employed,High School,37,20269,36,1,0,Own,434,0.464849737810718,0,0,0.2118915352295221,0,Education,0,25,7,4532,1402,79847,61659,5898.5,0.8315124241020959,2,18188,0.226769,0.2534280913736541,809.5713806098331,0.2108284107162555,0,57.0
2051-11-12,48,20442,546,Employed,High School,26,18349,36,1,0,Mortgage,316,0.1999817978201188,4,1,0.1401201381797643,0,Debt Consolidation,0,32,1,1699,1321,23999,14266,1703.5,0.7503316419610776,5,9733,0.230349,0.2163409500384889,697.2880460506622,0.5948271476669575,0,55.0
2051-11-17,28,46673,581,Employed,High School,6,33321,24,1,2,Rent,503,0.1639727651736308,3,0,0.2496248454242183,0,Debt Consolidation,0,24,29,2209,797,125124,29121,3889.4166666666665,0.8722643882696275,3,96003,0.217821,0.2325758601714637,1749.395083952888,0.5791087139767029,0,50.0
2051-11-21,18,39424,585,Employed,High School,0,53938,12,1,0,Mortgage,243,0.7093205511911014,5,2,0.3143610533622972,0,Home,0,30,23,9744,690,409037,2012,3285.333333333333,0.8566809293178137,2,407025,0.226438,0.1811504,4947.988993132811,1.5800494094357174,0,51.0
2051-11-24,39,62074,574,Employed,High School,17,24826,96,1,1,Rent,479,0.1222699503859794,0,0,0.6009938480209995,0,Debt Consolidation,0,20,21,1855,476,65998,79278,5172.833333333333,0.9548463957171002,9,6445,0.272826,0.2511193265058872,601.9548548773223,0.208967655677544,0,57.0
2051-11-26,31,68799,502,Employed,High School,8,16585,72,1,0,Own,237,0.2856077741382095,5,1,0.2317494661470161,0,Education,1,26,23,2694,542,40753,177466,5733.25,0.8780064364106833,4,7486,0.280585,0.2557083382981766,452.5799270378752,0.120277316886212,0,58.0
2051-11-30,36,31214,582,Self-Employed,High School,16,28646,84,0,1,Mortgage,410,0.2389276490493317,4,0,0.4987952228429192,0,Education,0,29,10,1240,3924,78435,55304,2601.1666666666665,0.8936399095178688,7,23131,0.262646,0.2822560929083301,785.1777081936073,0.4594775580932687,0,60.0
2051-12-06,56,15585,610,Employed,High School,32,29212,48,1,2,Own,514,0.3823040960979848,1,3,0.4007797636813993,0,Education,0,26,4,3801,1509,33751,8520,1298.75,0.847310421979106,7,25231,0.219212,0.2630543999999999,989.976430946306,1.1580184261376754,0,58.0
2051-12-07,30,98594,602,Employed,High School,10,21353,48,1,1,Mortgage,481,0.3141330698605623,1,0,0.1010759842765026,0,Debt Consolidation,1,20,3,2876,2172,29077,64717,8216.166666666666,0.8991367457746875,4,4037,0.215353,0.1920669791825918,640.7885732691649,0.1365343010652775,0,55.0
2051-12-08,31,53358,372,Employed,High School,13,32177,72,0,3,Own,249,0.5823857770846604,1,1,0.0733276542207567,0,Home,0,30,26,996,155,91809,30199,4446.5,0.6591874614077055,10,61610,0.361177,0.3871641534864609,1155.60664613454,0.3158903960720882,0,49.0
2051-12-17,48,19529,504,Employed,High School,27,26409,60,0,1,Mortgage,255,0.1324351036878046,3,0,0.593715137649163,0,Home,0,25,3,1520,184,424111,14115,1627.4166666666667,0.8504505111577473,5,409996,0.2794089999999999,0.2616949960382921,793.3500630618416,0.6441804883374519,0,56.0
2051-12-18,18,55628,599,Employed,High School,0,17764,96,1,3,Other,236,0.3971264089074374,2,1,0.312191732024843,0,Home,0,17,5,3907,743,84616,26748,4635.666666666667,0.9551535491643648,7,57868,0.253264,0.2270806529589236,402.7513506429671,0.137790612779816,0,54.0
2051-12-25,31,19304,578,Employed,High School,7,52272,24,0,2,Own,273,0.0456159860067038,2,0,0.476145998977781,0,Other,0,19,20,2924,2493,22007,8885,1608.6666666666667,0.9341963645382404,6,13122,0.238272,0.2311622666562551,2740.6746546384697,1.8733990807947387,0,57.0
2051-12-30,33,42519,565,Employed,High School,14,11413,48,1,4,Rent,481,0.4336527593107904,3,1,0.482245849716705,0,Debt Consolidation,1,17,10,13086,1450,134594,33632,3543.25,0.89113862656161,5,100962,0.223913,0.2070507565071532,351.6035496027493,0.2349830098363788,0,60.0
2052-01-02,37,66321,576,Employed,High School,12,15031,60,0,0,Rent,317,0.2169733099026741,2,1,0.2142060102869486,0,Debt Consolidation,0,25,3,10504,2161,20564,69003,5526.75,0.8028619212174534,9,4034,0.232031,0.2590671016748611,449.2054206527744,0.1386358023526981,0,55.0
2052-01-07,36,26413,558,Employed,High School,15,35911,36,0,4,Mortgage,1693,0.1607857897064369,0,0,0.1207478734251495,0,Auto,0,25,27,6603,1541,30055,7662,2201.083333333333,0.8544460386085106,5,22393,0.241911,0.2625425583180395,1451.7447274170684,1.428725882292993,0,51.0
2052-01-09,31,22622,452,Employed,High School,7,18856,60,0,4,Mortgage,421,0.1308857498503068,3,1,0.2441007419278438,0,Auto,0,23,8,3760,608,28600,11213,1885.1666666666667,0.9275854009369668,3,17387,0.297856,0.3008823721370806,611.0779972248812,0.5474730778312515,0,54.0
2052-01-12,36,31183,449,Employed,High School,14,40671,60,1,0,Rent,359,0.5736850257975129,1,1,0.1254832462876712,0,Education,0,17,25,3123,1284,25443,18859,2598.583333333333,0.7224796164036849,5,6584,0.321171,0.3198141636192487,1365.7704328139357,0.663734893812886,0,52.0
2052-01-14,58,52777,529,Employed,High School,36,11249,36,0,0,Mortgage,461,0.3997851678155573,4,1,0.4461819665075327,0,Home,0,21,25,4164,455,53548,6324,4398.083333333333,0.8356838940922598,7,47224,0.231749,0.2097479843312409,423.66129059571375,0.2011470050807845,1,44.8
2052-01-18,37,21291,567,Employed,High School,13,20026,36,1,1,Own,327,0.0407154553586644,4,3,0.7320539838449003,0,Auto,1,27,3,812,10138,34224,8986,1774.25,0.791223120704139,7,25238,0.2215259999999999,0.2289153992895965,774.0692747447621,0.6205829363081651,0,68.0
2052-01-19,43,23285,482,Employed,High School,21,21560,48,1,3,Rent,258,0.2438231990310236,2,2,0.4647885855610002,0,Education,0,25,28,5180,4283,70706,44429,1940.4166666666667,0.6590149625246615,7,26277,0.2755599999999999,0.2231487746742733,682.9619719677019,0.4849277931549247,0,58.0
2052-01-20,37,17580,442,Employed,High School,16,17863,60,0,0,Own,338,0.289138763659149,3,2,0.0894320090485292,0,Auto,0,31,3,1166,460,36853,9482,1465.0,0.8964734137688961,8,27371,0.301863,0.3032025905833556,581.4475656425253,0.6276092598242493,0,55.0
2052-01-21,42,61743,608,Unemployed,High School,17,25164,24,1,3,Mortgage,116,0.4933695523055315,2,0,0.206242320736425,0,Auto,0,19,2,942,5311,51175,150433,5145.25,0.6541826693305456,1,3085,0.1961639999999999,0.2166956122064529,1301.3592557732504,0.2754694632473156,0,57.0
2052-01-23,43,15000,469,Employed,High School,20,25690,60,1,2,Rent,182,0.34269903918972,6,0,0.5677144706636039,0,Home,0,15,6,1406,1693,50170,13085,1250.0,0.7865152406988176,8,37085,0.29619,0.2678639835095694,781.1760959985737,0.770540876798859,0,62.0
2052-01-29,30,31307,602,Employed,High School,8,28665,60,1,2,Other,679,0.4872345999778061,4,2,0.1234141217799181,0,Other,0,23,8,12161,202,153910,11109,2608.9166666666665,0.911108940254785,2,142801,0.232665,0.197017897344162,754.6986671464393,0.5495379309980922,0,46.0
2052-01-30,25,20708,579,Employed,High School,3,26782,36,Divorced,1,Other,925,0.0245782526731819,5,1,0.2852894765508829,0,Education,0,21,7,4546,3633,81340,16298,1725.6666666666667,0.8482298673378508,8,65042,0.222282,0.2103572440597642,1009.5049627687796,1.121018908307193,0,52.0
2052-02-04,46,74573,545,Employed,High School,25,21211,48,1,1,Other,179,0.5790153838483948,2,0,0.6127119397411049,0,Other,0,26,20,9740,2218,99544,24804,6214.416666666667,0.8073182241966954,6,74740,0.243711,0.2591780477497808,714.1972697678714,0.1437298651953717,0,57.0
2052-02-11,39,20819,590,Employed,High School,16,23506,36,0,1,Rent,734,0.5224025057844313,3,0,0.2677631692036474,0,Home,0,23,11,4560,243,33559,68124,1734.9166666666667,0.7599844101585129,9,7881,0.213506,0.2077325204970688,882.8558986954426,0.9319501793719828,0,55.0
2052-02-13,66,24326,641,Employed,High School,43,19201,72,Divorced,0,Rent,477,0.4602768729344048,3,0,0.1026156462110559,0,Auto,1,27,16,2913,156,4026,33421,2027.1666666666667,0.878911456471704,2,7873,0.213701,0.2139960443123663,475.6277110407058,0.4699306311143825,0,56.0
2052-02-14,28,59355,521,Employed,High School,3,18949,48,Widowed,3,Own,534,0.0199833344428036,3,1,0.3520149474346873,0,Debt Consolidation,0,18,6,5218,168,207646,128611,4946.25,0.8396745566123227,4,79035,0.253449,0.2390516587885537,616.7791502228673,0.2326568916295916,0,53.0
2052-02-16,43,70309,540,Employed,High School,25,19860,48,0,2,Rent,627,0.2428677599570984,1,3,0.5856646919592656,0,Debt Consolidation,0,17,29,2384,132,33645,5542,5859.083333333333,0.9527213000871476,6,28103,0.24486,0.2378225865014252,645.0841259874802,0.2171131649127389,0,58.0
2052-02-19,45,41726,603,Employed,High School,23,21935,48,Divorced,2,Mortgage,295,0.3197934128039562,1,0,0.3983772112895667,0,Education,0,20,6,1165,1570,110916,176679,3477.1666666666665,0.7678870208247344,5,1132,0.215435,0.1786108509965407,642.7494667511335,0.2696878109814888,0,54.0
2052-02-26,44,25875,574,Employed,High School,18,16258,48,1,0,Other,369,0.0087191453512761,4,2,0.4016661635855895,0,Education,0,35,19,5202,1309,316140,12604,2156.25,0.6477121379818159,6,303536,0.224258,0.2150496310957773,507.86642210364727,0.4066626885118364,0,51.0
2052-02-29,35,28802,498,Employed,High School,15,25332,36,Divorced,0,Mortgage,792,0.2260513866444063,4,1,0.1781281738686504,0,Debt Consolidation,0,23,6,354,4858,39450,11879,2400.1666666666665,0.8265931524462835,4,27571,0.261332,0.2502411089084443,1007.5189702355864,0.7497475051325267,0,54.0
2052-03-01,46,39703,418,Employed,High School,23,8305,84,1,2,Other,652,0.6286786474501489,3,1,0.6240255312513099,0,Home,0,25,28,9112,546,114383,3629,3308.583333333333,0.7459901272283278,2,110754,0.324305,0.337918873884227,258.9985436071034,0.2753439922243971,0,57.0
2052-03-06,52,127215,560,Employed,High School,32,10465,60,Divorced,3,Mortgage,761,0.2416484386034845,3,2,0.2092670219180778,0,Home,1,18,14,1144,1083,187300,7648,10601.25,0.750473293146547,5,179652,0.2354649999999999,0.2335882300639899,297.17471425228416,0.0998160324728012,1,41.6
2052-03-08,38,34161,611,Employed,High School,18,39991,48,1,3,Rent,364,0.0680689886537006,6,0,0.0658051101549953,0,Auto,0,25,3,1089,3137,89763,10439,2846.75,0.7406412284220472,5,79324,0.229491,0.2394925227389945,1302.658306206284,0.5854600179876294,0,48.0
2052-03-17,41,27466,573,Employed,High School,17,24029,48,1,1,Rent,617,0.4342219447775571,3,1,0.5368855383646579,0,Auto,0,18,8,1444,5730,123669,2424,2288.833333333333,0.5651822423853788,1,121245,0.232529,0.193277648148902,722.6325439105218,0.5852905602172235,0,58.0
2052-03-23,46,29649,579,Employed,High School,22,14603,48,1,0,Mortgage,697,0.1346025769162763,5,1,0.107713642969506,0,Debt Consolidation,0,17,28,4236,1304,200057,4828,2470.75,0.6607162327999929,5,195229,0.220103,0.2125978326022196,454.23498026090425,0.4659455550990202,0,47.0
2052-03-28,54,69321,473,Employed,High School,36,27178,48,1,5,Other,558,0.2790565990184072,3,0,0.3296527802887807,0,Other,0,19,24,8448,1954,19313,35804,5776.75,0.969691194457912,3,1814,0.285678,0.2576406948943232,912.765127390525,0.2546007923816202,0,54.0
2052-03-30,34,105302,580,Employed,High School,14,32639,24,Widowed,2,Mortgage,547,0.6102221767814499,1,1,0.262177096899328,0,Debt Consolidation,1,28,20,2629,4159,66749,10517,8775.166666666666,0.8913208261692392,7,56232,0.217639,0.2446233167422849,1733.2004882490369,0.2598469721276751,0,57.0
2052-04-01,46,67455,628,Employed,High School,26,66712,36,1,0,Mortgage,207,0.0760194188403616,1,1,0.3831768968286874,0,Education,0,22,1,4527,1495,42664,29959,5621.25,0.9382692797547344,10,12705,0.237712,0.2365080084884593,2605.0861237194413,0.5002599286136431,0,54.0
2052-04-05,50,54152,622,Self-Employed,High School,27,23962,36,1,4,Other,327,0.5604358912177967,1,1,0.048644752912224,0,Debt Consolidation,0,20,26,11338,845,96902,3852,4512.666666666667,0.9056395050322424,4,93050,0.197962,0.2067773138615017,898.8099493950618,0.271637601431909,0,49.0
2052-04-06,38,145016,578,Employed,High School,15,28029,60,1,1,Mortgage,655,0.2407253964129423,5,0,0.4106757997365086,0,Home,0,22,16,8636,351,34269,9984,12084.666666666666,0.8718288489176588,4,24285,0.244029,0.2303818572420501,790.765768847287,0.1196363796144387,1,43.2
2052-04-07,39,105492,592,Employed,High School,15,17822,24,1,2,Other,171,0.2441010710911747,2,2,0.3112190845145798,0,Other,0,29,13,4440,594,44715,13641,8791.0,0.6806372906473365,7,31074,0.196822,0.2113684917229576,916.9934594558348,0.1237621953652411,1,42.400000000000006
2052-04-09,65,56756,542,Employed,High School,47,20686,60,0,1,Mortgage,509,0.1280405011068904,3,3,0.1224545050778718,0,Education,0,22,9,20965,17048,304149,100265,4729.666666666667,0.8707378914794653,4,203884,0.254686,0.2988398157248768,667.7889564233226,0.2488101253978411,0,46.0
2052-04-10,50,81562,530,Employed,High School,26,11924,48,1,3,Rent,478,0.0841810388105758,3,0,0.1732984392511785,0,Debt Consolidation,0,21,21,1058,5446,155658,3548,6796.833333333333,0.4481997182755011,8,152110,0.241924,0.246200551859292,392.8429739941275,0.1281248091994989,1,35.2
2052-04-14,28,52842,475,Employed,High School,5,12854,24,0,1,Own,368,0.2194849337828434,1,0,0.1152717700986094,0,Other,0,22,19,2927,2388,88634,17055,4403.5,0.7387782899154779,4,71579,0.250354,0.2352563369726301,676.5655759614267,0.2372125754425858,1,38.400000000000006
2052-04-20,49,63517,501,Employed,High School,26,35589,84,1,2,Rent,250,0.1653436453611091,4,0,0.3465722671007856,0,Education,1,22,1,1198,954,160035,45302,5293.083333333333,0.7699684817882726,2,114733,0.310089,0.3303125455417858,1091.124698190954,0.2533730556904678,0,59.0
2052-04-24,43,24852,538,Employed,High School,21,31508,60,1,0,Own,434,0.4481430716675449,6,2,0.5713874091354869,0,Debt Consolidation,0,26,12,9301,1828,11129,173899,2071.0,0.5589311681012087,7,6506,0.267508,0.2821712423768883,985.158719692902,0.6852528825170942,0,61.0
2052-04-26,31,26399,588,Employed,High School,7,25768,48,1,0,Rent,151,0.2501194367599466,5,1,0.3284307297613962,0,Debt Consolidation,0,31,19,1094,280,138946,71382,2199.9166666666665,0.5363848867823025,4,67564,0.226768,0.2198456304069594,811.6326765463327,0.4375768824029695,0,54.0
2052-05-01,31,39491,464,Employed,High School,6,17901,48,Divorced,1,Own,1041,0.5453294841634312,3,1,0.2593861340430158,0,Home,0,24,15,4145,388,498673,78876,3290.9166666666665,0.8756573382131025,0,419797,0.280901,0.2786060626328407,622.4612922853208,0.5054704997954939,0,48.0
2052-05-03,31,51107,604,Employed,High School,13,46984,48,Divorced,2,Rent,528,0.1416550681574783,1,1,0.3122776449550232,0,Education,0,25,7,2294,1785,23258,69026,4258.916666666667,0.8120472663766928,3,10722,0.239984,0.2430951091519776,1539.815089011121,0.4855260740824828,0,51.0
2052-05-04,36,18137,571,Employed,High School,15,30927,60,Divorced,2,Other,422,0.3216837085104495,1,1,0.345613054640031,0,Home,0,31,25,4853,703,71684,10775,1511.4166666666667,0.9586973839389544,7,60909,0.250427,0.2579317519564508,922.185869335679,0.8893549336730522,0,54.0
2052-05-10,36,62096,561,Employed,High School,12,10749,60,1,1,Mortgage,929,0.1156592298205806,4,2,0.2153173658797769,0,Auto,0,23,14,639,551,89149,3264,5174.666666666667,0.8029267319948346,8,85885,0.2352489999999999,0.2128939060991927,292.5491220609339,0.2360633448971142,0,49.0
2052-05-12,46,73542,542,Employed,High School,24,18169,36,1,0,Own,455,0.3021392589661311,6,2,0.2417219510523933,0,Auto,0,19,13,11510,2652,117631,25370,6128.5,0.8656244212472611,3,92261,0.232169,0.2258287602787293,699.3729859487617,0.188361423831078,1,40.0
2052-05-19,39,135040,495,Employed,High School,19,20430,24,1,0,Mortgage,351,0.2897561653818112,2,1,0.0974559101604839,0,Education,1,22,19,911,2288,94223,297497,6438.666666666667,0.856162256406079,5,5764,0.2479299999999999,0.2462748503337565,1086.5654261544523,0.2232706708668128,0,54.0
2052-05-22,38,71984,550,Employed,High School,15,20695,60,0,0,Rent,310,0.1747696139456384,2,2,0.5292070749811666,0,Home,1,24,21,800,1432,20269,118094,5998.666666666667,0.8993168457545737,7,8175,0.250695,0.2707391391336876,632.8431742930239,0.1571754569281546,0,63.0
2052-05-25,38,15150,486,Employed,High School,17,24166,36,0,3,Mortgage,445,0.5572079007802236,7,0,0.5651693882531333,0,Other,0,26,4,3391,399,39783,15292,1262.5,0.9318735554861014,4,24491,0.266166,0.2676824200601853,983.5799166788632,1.1315484488545453,0,64.0
2052-05-27,34,19537,594,Employed,High School,13,45782,48,1,0,Rent,242,0.3436394199179403,0,0,0.3185447838596063,0,Debt Consolidation,0,24,29,3529,1421,146990,93826,1628.0833333333333,0.6061305140083451,8,53164,0.243782,0.2647099001547304,1555.801720322508,1.1042442874479244,0,54.0
2052-06-08,39,71697,623,Employed,High School,20,48455,36,1,2,Mortgage,391,0.7238086829393786,3,0,0.1394142253799324,0,Home,0,21,14,1026,1205,56569,4087,5974.75,0.822562350706716,5,52482,0.221955,0.1830830170846235,1759.2674484769293,0.3598924554963688,0,47.0
2052-06-13,38,83253,443,Employed,High School,17,16884,36,0,0,Own,457,0.1920304293907262,0,1,0.3974851310645222,0,Auto,0,25,9,5590,2582,888396,13768,6937.75,0.7339990529743691,3,874628,0.2803839999999999,0.2690127540285568,688.3989903911537,0.1650966077461934,1,36.0
2052-06-20,46,27408,640,Employed,High School,25,23678,120,0,2,Mortgage,589,0.4449940581859055,2,2,0.0744785222627535,1,Debt Consolidation,0,29,9,604,470,126309,97048,2284.0,0.83811899902066,4,29261,0.258678,0.278317408943137,586.6156514246877,0.5147178859127354,0,63.0
2052-06-30,45,94752,561,Employed,High School,23,21873,60,1,0,Rent,202,0.2697301843618108,6,1,0.1396489314729644,0,Debt Consolidation,0,23,18,10342,427,220467,17714,7896.0,0.8604938152621454,0,202753,0.246373,0.2697913566703884,667.6264803149217,0.1101350658960133,1,36.0
2052-07-02,38,15000,550,Self-Employed,High School,16,27272,72,1,0,Mortgage,493,0.7444750933090001,3,2,0.0273341512134562,0,Debt Consolidation,0,25,6,1060,817,12959,12983,1250.0,0.6543146223718095,5,5584,0.2672719999999999,0.2484454279353864,732.031318718246,0.9800250549745968,0,59.0
2052-07-03,35,26251,546,Employed,High School,12,19428,48,1,5,Mortgage,444,0.665390443624137,4,3,0.0080750734198663,1,Debt Consolidation,0,23,28,1316,818,5730,20173,2187.583333333333,0.8384349517825697,2,2082,0.241428,0.2522228865345968,646.5877124290772,0.498535391000302,0,66.0
2052-07-04,35,29872,576,Employed,High School,12,17347,36,0,2,Rent,803,0.3038423789093136,2,1,0.1274206188417754,0,Auto,1,22,27,774,1002,124341,12843,2489.333333333333,0.9171482316340392,7,111498,0.214347,0.1824799289913619,629.2957759952333,0.5753732362059051,0,54.0
2052-07-05,50,165327,597,Employed,High School,26,15661,72,1,3,Mortgage,493,0.1593466875544293,1,1,0.4989493084902264,0,Debt Consolidation,1,22,9,2012,133,192862,121588,13777.25,0.7375780912407621,7,71274,0.232161,0.2645688058961252,435.97085678735095,0.067427887044755,1,46.400000000000006
2052-07-08,49,28723,607,Employed,High School,25,29391,60,Widowed,2,Rent,526,0.4651863886890344,6,0,0.4027388680250691,0,Debt Consolidation,0,24,28,1555,661,38535,84270,2393.583333333333,0.8458083608005861,12,4928,0.230891,0.2189401598219056,809.9773618025234,0.5581495088128078,0,56.0
2052-07-09,18,15894,467,Employed,High School,0,18089,72,1,3,Rent,180,0.6576500347483512,3,2,0.0900391642036222,0,Auto,0,23,10,9902,1023,57599,11348,1324.5,0.703131980208834,0,46251,0.299589,0.3194112273379323,567.0273668846332,0.5640070720155781,0,54.0
2052-07-10,43,83528,529,Employed,High School,22,33145,48,0,2,Own,286,0.2214602864449424,3,0,0.2195055421554515,0,Other,0,29,1,4076,1333,11998,20527,6960.666666666667,0.6002407120357975,4,1290,0.263645,0.2863556343739785,1167.2600160761424,0.2087817281978942,0,55.0
2052-07-13,21,15000,515,Employed,High School,0,17041,48,0,0,Mortgage,597,0.371956891037727,6,0,0.1320032341188304,1,Education,0,35,5,18678,2735,88026,17028,1250.0,0.8539332730429106,6,70998,0.254541,0.2554321979204826,570.2059176776405,0.9337647341421124,0,64.0
2052-07-16,45,29205,630,Employed,High School,22,25679,36,1,0,Own,171,0.1465139825505976,2,0,0.3342877510753396,0,Home,0,24,7,1550,775,17702,73109,2433.75,0.84992776853158,3,3035,0.195679,0.2309750117019383,995.3323643148556,0.4792326098879735,0,53.0
2052-07-17,60,76097,545,Employed,High School,39,19729,72,1,0,Mortgage,409,0.6872969663822882,3,1,0.4606942354359859,0,Debt Consolidation,0,23,29,1433,2421,384589,37489,6341.416666666667,0.9511115349905732,6,347100,0.262229,0.2816275494739022,570.362234215007,0.1544390292729028,1,41.6
2052-07-20,42,38148,521,Employed,High School,21,19434,48,0,1,Mortgage,462,0.2174790108910692,3,0,0.2338567580138438,0,Home,0,22,4,7852,544,30896,13915,3179.0,0.7524751157210501,4,16981,0.253934,0.2625373127407596,658.0393924958552,0.3523244392877808,0,56.0
2052-07-22,39,81531,570,Employed,High School,19,24314,48,1,2,Other,314,0.299089595910236,2,0,0.3646797300125485,0,Home,0,29,24,2351,980,36006,17853,6794.25,0.8593331886779443,6,18153,0.234314,0.2726723232968463,837.2315329651958,0.1694420330375237,0,53.0
2052-07-24,39,53006,621,Employed,High School,17,42316,36,1,0,Other,314,0.2410610518139339,5,1,0.2575139231604922,0,Auto,0,25,9,10989,847,147776,5909,4417.166666666667,0.7103682426159899,4,141867,0.216816,0.2135416590707734,1601.9633360703988,0.4337539152708143,0,46.0
2052-07-28,35,28459,575,Employed,High School,7,18176,36,0,4,Rent,525,0.304841946208115,5,0,0.1895811394749588,0,Auto,0,23,19,9309,6386,50843,18753,2371.583333333333,0.8312255356776166,3,32090,0.215676,0.1763968787216413,653.8252949343531,0.4970625650659629,0,52.0
2052-08-05,56,27629,610,Employed,High School,32,17124,96,1,1,Mortgage,294,0.4671579315047803,4,0,0.1231220062584017,0,Home,0,28,12,8680,703,117197,209698,2302.4166666666665,0.8030222459654879,9,8659,0.247124,0.2429178839035649,405.9209513375544,0.3039940430725199,0,50.0
2052-08-06,52,46026,595,Employed,High School,32,16664,24,0,1,Rent,286,0.4131652311262116,1,1,0.1178009261945092,0,Debt Consolidation,0,22,1,872,3167,32840,21636,3835.5,0.8301384322096258,3,11204,0.194164,0.1986974061610255,847.0676336373026,0.2954158867520017,0,56.0
2052-08-07,50,221285,544,Employed,High School,26,36536,36,0,0,Mortgage,315,0.0353890529746512,4,3,0.110203729751351,0,Auto,0,18,21,13036,230,129976,31959,18440.416666666668,0.8104125095713872,1,98017,0.249536,0.2458331266878333,1444.625299189771,0.0954222093240719,1,36.0
2052-08-16,54,24737,608,Employed,High School,32,11556,72,1,2,Rent,335,0.4032970269033348,2,1,0.1145758388688384,0,Auto,0,20,7,982,6923,92128,10457,2061.4166666666665,0.8747300448744002,2,81671,0.222556,0.2216718332284656,291.5054027462893,0.3039198299290727,0,49.0
2052-08-20,56,71003,638,Employed,High School,34,24368,36,0,0,Rent,568,0.2020375842990191,3,2,0.1571522467983756,0,Home,1,22,1,10807,1595,13626,80600,5916.916666666667,0.9174149373034176,3,5234,0.190368,0.162561379984449,859.7912465589151,0.2413066343493511,0,57.0
2052-08-24,41,72533,575,Self-Employed,High School,20,16863,60,0,2,Mortgage,278,0.3260757989219289,1,0,0.3175013737738975,1,Education,0,28,23,3955,1413,114176,29198,6044.416666666667,0.750152234258536,4,84978,0.234363,0.2279559570574834,473.39764609797993,0.1243126818575787,0,67.0
2052-08-27,47,80943,541,Employed,High School,26,13733,36,1,4,Mortgage,170,0.1418872348848856,3,0,0.2021520035818817,0,Other,0,24,20,3586,823,635840,2292,6745.25,0.7610835328248672,5,633548,0.228233,0.1825864,498.2644737051685,0.0990718614884798,1,33.6
2052-08-28,45,17037,573,Employed,High School,17,8681,36,1,0,Mortgage,365,0.2058105302331178,0,0,0.2853341235561722,0,Auto,0,19,5,7918,958,45246,37808,1419.75,0.7073308569671736,7,7438,0.207181,0.2365025441334853,338.9882915908554,0.4958537007155171,0,56.0
2052-09-09,38,62926,499,Employed,High School,16,32598,24,0,0,Other,466,0.4286476400766151,1,0,0.3890704237094124,0,Debt Consolidation,0,27,4,11177,2786,86695,13786,5243.833333333333,0.8640862094326286,4,72909,0.258098,0.2669291796093462,1767.615840657641,0.4259509596651891,0,56.0
2052-09-17,52,44968,534,Employed,High School,28,11903,36,1,0,Mortgage,237,0.301265242623707,3,0,0.3443508290471361,0,Education,0,13,11,10030,3477,65892,9019,3747.3333333333335,0.9724355166907944,9,56873,0.229903,0.2288505823454009,460.0490345307087,0.1860120177541475,0,53.0
2052-09-18,42,15991,572,Employed,High School,22,29657,48,1,0,Rent,919,0.3728699540588598,1,1,0.246882210612472,0,Auto,0,24,26,1571,1505,11710,83647,1332.5833333333333,0.9089854285597836,3,1634,0.238657,0.2630252488198099,1005.0084364195224,1.4438184752069456,0,54.0
